,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
OR,Multnomah,Portland,10/29/10,,"$17,083","$11,303","$2,566","$1,691","$4,089",$733,"$8,004",,,,,,,OR,Multnomah,Portland,,"$11,063","$7,397","$1,836",$395,"$3,271",$308,"$5,253",,,,,,,OR,Multnomah,Portland,,"$7,018","$6,112","$5,450",$252,$654,$308,$354,,,,,,,OR,Multnomah,Portland,,"$4,963","$4,057","$3,300",$252,$654,$308,$449,,,,,,,OR,Multnomah,Portland,,"$3,445","$2,539","$2,008",$252,$654,$308,$223,,,,,,,,,,,,,,,,,,,,,
OR,Washington,Tigard,10/29/10,,"$10,869","$8,467","$3,656","$2,402",,,"$4,811",,,,,,,OR,Washington,Tigard,,"$6,834","$6,274","$2,407",$560,,,"$3,867",,,,,,,OR,Washington,Tigard,,"$4,143","$3,783","$3,456",$360,,,$327,,,,,,,OR,Washington,Tigard,,"$4,612","$4,252","$3,500",$360,,,$752,,,,,,,OR,Washington,Tigard,,"$2,339","$1,979","$1,652",$360,,,$327,,,,,,,,,,,,,,,,,,,,,
OR,Washington,Washington Co,10/29/10,,"$8,036","$4,100","$3,600",,"$3,936",$500,,,,,,,,OR,Washington,Washington Co,,"$4,936","$2,696","$2,196",,"$2,240",$500,,,,,,,,OR,Washington,Washington Co,,"$7,192","$6,562","$6,062",,$630,$500,,,,,,,,OR,Washington,Washington Co,,"$5,222","$4,592","$4,092",,$630,$500,,,,,,,,OR,Washington,Washington Co,,"$3,541","$2,912","$2,412",,$630,$500,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Montgomery,Towamencin Twp,10/29/10,,"$2,220","$2,220","$2,220",,"$1,711","$1,610","$1,000",,,,,,$250,PA,Montgomery,Towamencin Twp,,"$1,362","$1,362","$1,362",,"$1,425",$583,"$1,000",,,,,,$250,PA,Montgomery,Towamencin Twp,,"$5,109","$5,109","$5,109",,$342,$161,$500,,,,,,$300,PA,Montgomery,Towamencin Twp,,"$6,549","$3,274","$3,274",,$571,$161,$500,,,,,,$300,PA,Montgomery,Towamencin Twp,,"$2,154","$2,154","$2,154",,$171,$161,$500,,,,,,$300,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,Beaufort,Beaufort Co,10/29/10,,"$2,766","$2,766","$1,134",,,,$659,$468,$505,,,,,SC,Beaufort,Beaufort Co,,"$2,340","$2,340",$792,,,,$659,$468,$421,,,,,SC,Beaufort,Beaufort Co,,"$2,391","$2,391","$2,336",,,,,,$55,,,,,SC,Beaufort,Beaufort Co,,"$1,329","$1,329","$1,274",,,,,,$55,,,,,SC,Beaufort,Beaufort Co,,$951,$951,$896,,,,,,$55,,,,,,,,,,,,,,,,,,,
SC,Beaufort,Hilton Head,10/29/10,,"$8,485","$3,045","$1,950","$2,400","$3,040",,$627,$468,,,,,,SC,Beaufort,Hilton Head,,"$7,827","$2,387","$1,292","$2,400","$3,040",,$627,$468,,,,,,SC,Beaufort,Hilton Head,,"$6,523","$5,653","$5,653",$384,$486,,,,,,,,,SC,Beaufort,Hilton Head,,"$4,132","$3,262","$3,262",$384,$486,,,,,,,,,SC,Beaufort,Hilton Head,,"$2,361","$1,491","$1,491",$384,$486,,,,,,,,,,,,,,,,,,,,,,,
SC,Berkeley,Mt. Pleasant,10/29/10,,"$8,360","$1,860",$958,"$2,000","$4,500",,$358,,$231,$69,,,$244,SC,Berkeley,Mt. Pleasant,,"$2,599","$1,382",$664,$467,$750,,$358,,$231,$69,,,$60,SC,Berkeley,Mt. Pleasant,,"$4,187","$3,280","$2,840",$187,$720,,,,$190,$120,,,$130,SC,Berkeley,Mt. Pleasant,,"$2,447","$1,540","$1,100",$187,$720,,,,$190,$120,,,$130,SC,Berkeley,Mt. Pleasant,,"$1,957","$1,050",$700,$187,$720,,,,$190,$30,,,$130,,,,,,,,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
TN,Rutherford,La Vergne,10/29/10,,"$5,045","$2,695",$884,$500,"$1,850",,$311,,,,,,"$1,500",TN,Rutherford,La Vergne,,"$4,751","$2,289",$543,$587,"$1,875",,$246,,,,,,"$1,500",TN,Rutherford,La Vergne,,"$1,318",,$942,$80,$296,,,,,,,,,TN,Rutherford,La Vergne,,$376,,,$80,$296,,,,,,,,,TN,Rutherford,La Vergne,,$376,,,$80,$296,,,,,,,,,,,,,,,,,,,,,,,
TN,Rutherford,Smyrna,10/29/10,,"$4,069","$4,069","$1,719",,,,$611,,$239,,,,"$1,500",TN,Rutherford,Smyrna,,"$3,197","$3,197","$1,058",,,,$458,,$181,,,,"$1,500",TN,Rutherford,Smyrna,,"$2,988","$2,988","$2,438",,,,,,$550,,,,,TN,Rutherford,Smyrna,,"$2,839","$2,839","$2,529",,,,,,$310,,,,,TN,Rutherford,Smyrna,,"$1,651","$1,651","$1,455",,,,,,$196,,,,,,,,,,,,,,,,,,,
TN,Sumner,Portland,10/29/10,,"$3,065","$3,065",,,,,"$1,228",,,,,"$1,400",$437,TN,Sumner,Portland,,"$1,931","$1,931",,,,,$907,,,,,$700,$324,TN,Sumner,Portland,,,,,,,,,,,,,,$400,TN,Sumner,Portland,,,,,,,,,,,,,,$400,TN,Sumner,Portland,,$400,$400,,,,,,,,,,$400,,,,,,,,,,,,,,,,
TN,Sumner,White House,10/29/10,,"$2,645","$2,645",$381,,,,$396,,$186,$282,,"$1,400",,TN,Sumner,White House,,"$1,492","$1,492",$258,,,,$245,,$115,$174,,$700,,TN,Sumner,White House,,"$2,888","$2,888","$1,550",,,,,,$532,$806,,,,TN,Sumner,White House,,"$1,550","$1,550",$929,,,,,,$247,$374,,,,TN,Sumner,White House,,$977,$977,$278,,,,,,$119,$180,,$400,,,,,,,,,,,,,,,,
TN,Williamson,Franklin,10/29/10,,"$8,391","$5,111","$2,191","$1,185","$2,095",,,,,,,,"$2,920",TN,Williamson,Franklin,,"$5,621","$2,997","$1,537",$948,"$1,676",,,,,,,,"$1,460",TN,Williamson,Franklin,,"$5,763","$4,451","$2,681",$474,$838,,,,,,,,"$1,770",TN,Williamson,Franklin,,"$4,973","$3,661","$1,891",$474,$838,,,,,,,,"$1,770",TN,Williamson,Franklin,,"$4,595","$3,283","$1,513",$474,$838,,,,,,,,"$1,770",,,,,,,,,,,,,,,
TN,Williamson,Nolensville,10/29/10,,"$6,912","$6,912","$2,912",,,,,,,,,,"$4,000",TN,Williamson,Nolensville,,"$4,043","$4,043","$2,043",,,,,,,,,,"$2,000",TN,Williamson,Nolensville,,"$2,849","$2,849",$849,,,,,,,,,,"$2,000",TN,Williamson,Nolensville,,"$2,753","$2,753",$753,,,,,,,,,,"$2,000",TN,Williamson,Nolensville,,"$2,498","$2,498",$498,,,,,,,,,,"$2,000",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Brazos,College Station,11/1/10,,"$3,149","$2,021",,$770,$358,,"$2,021",,,,,,,TX,Brazos,College Station,,"$2,492","$1,646",,$578,$269,,"$1,646",,,,,,,TX,Brazos,College Station,,$180,,,$123,$57,,,,,,,,,TX,Brazos,College Station,,$180,,,$123,$57,,,,,,,,,TX,Brazos,College Station,,$180,,,$123,$57,,,,,,,,,,,,,,,,,,,,,,,
TX,Collin,Allen,11/1/10,,"$2,350",$650,$650,"$1,200",$500,,,,,,,,,TX,Collin,Allen,,$763,$400,$400,$280,$83,,,,,,,,,TX,Collin,Allen,,"$1,772","$1,500","$1,500",$192,$80,,,,,,,,,TX,Collin,Allen,,"$1,022",$750,$750,$192,$80,,,,,,,,,TX,Collin,Allen,,$872,$600,$600,$192,$80,,,,,,,,,,,,,,,,,,,,,,,
TX,Collin,McKinney,11/1/10,,"$2,993","$1,160","$1,160","$1,628",$205,,,,,,,,,TX,Collin,McKinney,,$873,$598,$598,$252,$23,,,,,,,,,TX,Collin,McKinney,,"$2,825","$2,532","$2,532",$260,$33,,,,,,,,,TX,Collin,McKinney,,"$1,592","$1,299","$1,299",$260,$33,,,,,,,,,TX,Collin,McKinney,,$607,$313,$313,$260,$33,,,,,,,,,,,,,,,,,,,,,,,
TX,Denton,Denton,1/14/10,,"$5,430",,,"$3,700","$1,730",,,,,,,,,TX,Denton,Denton,,"$1,151",,,$863,$288,,,,,,,,,TX,Denton,Denton,,"$1,222",,,$833,$389,,,,,,,,,TX,Denton,Denton,,"$1,222",,,$833,$389,,,,,,,,,TX,Denton,Denton,,"$1,222",,,$833,$389,,,,,,,,,,,,,,,,,,,,,,,
TX,Tarrant,Arlington,11/1/10,,"$2,767","$1,907",$670,$480,$380,,"$1,237",,,,,,,TX,Tarrant,Arlington,,"$2,066","$1,907",$670,$107,$52,,"$1,237",,,,,,,TX,Tarrant,Arlington,,"$1,635","$1,393","$1,393",$135,$107,,,,,,,,,TX,Tarrant,Arlington,,"$1,495","$1,253","$1,253",$135,$107,,,,,,,,,TX,Tarrant,Arlington,,$715,$473,$473,$135,$107,,,,,,,,,,,,,,,,,,,,,,,
TX,Tarrant,Colleyville,11/1/10,,"$5,321","$2,187","$2,187","$2,491",$643,,,,,,,,,TX,Tarrant,Colleyville,,"$2,030","$1,342","$1,342",$581,$107,,,,,,,,,TX,Tarrant,Colleyville,,"$2,009","$1,508","$1,508",$399,$103,,,,,,,,,TX,Tarrant,Colleyville,,"$1,280",$779,$779,$399,$103,,,,,,,,,TX,Tarrant,Colleyville,,"$2,623","$2,122","$2,122",$399,$103,,,,,,,,,,,,,,,,,,,,,,,
TX,Tarrant,Ft. Worth,11/1/10,,"$3,052",,"$2,000",$867,$185,,,,,,,,,TX,Tarrant,Ft. Worth,,"$1,461",,"$1,228",$202,$31,,,,,,,,,TX,Tarrant,Ft. Worth,,"$2,202",,"$1,973",$189,$40,,,,,,,,,TX,Tarrant,Ft. Worth,,"$2,244",,"$2,015",$189,$40,,,,,,,,,TX,Tarrant,Ft. Worth,,"$1,444",,"$1,215",$189,$40,,,,,,,,,,,,,,,,,,,,,,,
TX,Williamson,Georgetown,11/1/10,,"$3,197",,,"$1,531","$1,666",,,,,,,,,TX,Williamson,Georgetown,,$794,,,$517,$277,,,,,,,,,TX,Williamson,Georgetown,,$622,,,$355,$266,,,,,,,,,TX,Williamson,Georgetown,,$622,,,$355,$266,,,,,,,,,TX,Williamson,Georgetown,,$622,,,$355,$266,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Cache,Logan,10/3/10,,"$2,451","$1,258",$669,$258,$935,$77,,,$118,$34,,,$360,UT,Cache,Logan,,"$1,202",$986,$461,$60,$156,$37,,,$100,$28,,,$360,UT,Cache,Logan,,$691,$511,$270,$39,$140,$90,,,$118,$33,,,,UT,Cache,Logan,,$419,$239,$112,$39,$140,$47,,,$62,$18,,,,UT,Cache,Logan,,$362,$183,$59,$39,$140,$79,,,$35,$10,,,,,,,,,,,,,,,,,,
UT,Davis,Layton,10/3/10,,"$7,612","$7,012","$2,399",$600,,"$2,239","$1,873",,$501,,,,,UT,Davis,Layton,,"$6,781","$6,532","$1,508",$249,,"$3,252","$1,381",,$391,,,,,UT,Davis,Layton,,"$13,486","$13,342","$3,730",$144,,"$8,957",,,$655,,,,,UT,Davis,Layton,,"$11,759","$11,615","$2,190",$144,,"$8,957",,,$468,,,,,UT,Davis,Layton,,"$11,727","$11,583","$2,552",$144,,"$8,957",,,$74,,,,,,,,,,,,,,,,,,,
UT,Salt Lake,Draper,10/3/10,,"$8,841","$7,428","$1,749","$1,413",,"$1,161","$3,990",,$310,$218,,,,UT,Salt Lake,Draper,,"$6,085","$5,003","$1,202","$1,082",,"$1,161","$2,463",,$107,$70,,,,UT,Salt Lake,Draper,,"$7,119","$6,907","$5,859",$212,,$371,,,$410,$267,,,,UT,Salt Lake,Draper,,"$3,329","$3,117","$2,331",$212,,$137,,,$542,$107,,,,UT,Salt Lake,Draper,,"$1,796","$1,584","$1,275",$212,,$228,,,$43,$38,,,,,,,,,,,,,,,,,,
UT,Salt Lake,Salt Lake City,10/3/10,,"$1,468","$1,468",,,,,$618,,$440,$410,,,,UT,Salt Lake,Salt Lake City,,"$1,468","$1,468",,,,,$618,,$440,$410,,,,UT,Salt Lake,Salt Lake City,,"$7,830","$7,830","$7,270",,,,,,$290,$270,,,,UT,Salt Lake,Salt Lake City,,"$3,810","$3,810","$3,250",,,,,,$290,$270,,,,UT,Salt Lake,Salt Lake City,,"$1,810","$1,810","$1,250",,,,,,$290,$270,,,,,,,,,,,,,,,,,,
UT,Salt Lake,Sandy City,10/5/10,,"$6,214","$4,685",,"$1,529",,"$1,133","$3,316",,$165,$71,,,,UT,Salt Lake,Sandy City,,"$2,848","$2,362",,$357,$129,$378,"$1,854",,$92,$38,,,,UT,Salt Lake,Sandy City,,"$1,670","$1,227",,$443,,$694,$78,,$322,$133,,,,UT,Salt Lake,Sandy City,,"$1,199",$756,,$443,,$416,$49,,$206,$85,,,,UT,Salt Lake,Sandy City,,"$1,352",$909,,$443,,$694,$31,,$130,$54,,,,,,,,,,,,,,,,,,
UT,Salt Lake,West Jordan City,10/3/10,,"$12,178","$5,403","$1,891","$3,944","$2,831","$1,527","$1,633",,$247,$105,,,,UT,Salt Lake,West Jordan City,,"$8,230","$3,612","$1,523","$2,688","$1,930",$509,"$1,301",,$196,$83,,,,UT,Salt Lake,West Jordan City,,"$6,297","$5,574","$4,340",$421,$302,$934,,,$140,$160,,,,UT,Salt Lake,West Jordan City,,"$3,407","$2,684","$1,470",$421,$302,$934,,,$200,$80,,,,UT,Salt Lake,West Jordan City,,"$2,607","$1,884",$770,$421,$302,$934,,,$130,$50,,,,,,,,,,,,,,,,,,
UT,Salt Lake,West Valley City,10/3/10,,"$3,216","$3,216",$846,,,$181,"$2,032",,$91,$66,,,,UT,Salt Lake,West Valley City,,"$2,181","$2,181",$514,,,$181,"$1,379",,$62,$45,,,,UT,Salt Lake,West Valley City,,"$1,797","$1,797","$1,343",,,$185,,,$156,$113,,,,UT,Salt Lake,West Valley City,,"$1,547","$1,547","$1,245",,,$111,,,$111,$80,,,,UT,Salt Lake,West Valley City,,"$1,086","$1,086",$815,,,$185,,,$50,$36,,,,,,,,,,,,,,,,,,
UT,Tooele,Tooele,10/3/10,,"$9,825","$3,990","$1,515","$4,320","$1,515",,"$2,125",,,$350,,,,UT,Tooele,Tooele,,"$3,361","$1,456",,"$1,523",$382,,"$1,250",,,$206,,,,UT,Tooele,Tooele,,$798,$320,,$354,$124,,,,,$320,,,,UT,Tooele,Tooele,,$798,$320,,$354,$124,,,,,$320,,,,UT,Tooele,Tooele,,$798,$320,,$354,$124,,,,,$320,,,,,,,,,,,,,,,,,,
UT,Utah,Payson,11/1/10,,"$7,415","$3,205",,"$1,620","$2,590",,"$2,800",,,$405,,,,UT,Utah,Payson,,"$2,798","$2,405",,$151,$242,,"$2,000",,,$405,,,,UT,Utah,Payson,,$604,$225,,$146,$233,,,,$225,,,,,UT,Utah,Payson,,$604,$225,,$146,$233,,,,$225,,,,,UT,Utah,Payson,,$604,$225,,$146,$233,,,,$225,,,,,,,,,,,,,,,,,,,
UT,Utah,Provo,10/3/10,,"$6,954","$4,964",$986,$760,"$1,230",$890,"$3,088",,,,,,,UT,Utah,Provo,,"$4,381","$3,999",$657,$177,$205,$556,"$2,786",,,,,,,UT,Utah,Provo,,"$3,263","$2,952","$2,396",$114,$197,$556,,,,,,,,UT,Utah,Provo,,"$1,481","$1,170",$614,$114,$197,$556,,,,,,,,UT,Utah,Provo,,"$1,256",$945,$389,$114,$197,$556,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Loudoun,Leesburg,11/1/10,,"$11,975",,,"$4,683","$7,292",,,,,,,,,VA,Loudoun,Leesburg,,"$9,596",,,"$3,744","$5,852",,,,,,,,,VA,Loudoun,Leesburg,,"$1,916",,,$749,"$1,167",,,,,,,,,VA,Loudoun,Leesburg,,"$1,916",,,$749,"$1,167",,,,,,,,,VA,Loudoun,Leesburg,,"$1,916",,,$749,"$1,167",,,,,,,,,,,,,,,,,,,,,,,
VA,Stafford,Stafford Co,11/1/10,,"$12,003","$1,603","$1,603","$6,900","$3,500",,,,,,,,,VA,Stafford,Stafford Co,,"$3,588","$1,395","$1,395","$1,610",$583,,,,,,,,,VA,Stafford,Stafford Co,,"$3,700","$2,036","$2,036","$1,104",$560,,,,,,,,,VA,Stafford,Stafford Co,,"$4,270","$2,606","$2,606","$1,104",$560,,,,,,,,,VA,Stafford,Stafford Co,,"$3,174","$1,510","$1,510","$1,104",$560,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT,Chittenden,Burlington,11/1/10,,"$4,686","$4,686",$346,,,,"$1,326",$822,$398,$80,,"$1,714",,VT,Chittenden,Burlington,,"$2,343","$2,343",$173,,,,$663,$411,$199,$40,,$857,,VT,Chittenden,Burlington,,"$1,520","$1,520",$656,,,,$373,,$177,$314,,,,VT,Chittenden,Burlington,,"$1,468","$1,468",$604,,,,$373,,$177,$314,,,,VT,Chittenden,Burlington,,"$1,099","$1,099",$235,,,,$376,,$174,$314,,,,,,,,,,,,,,,,,,
VT,Chittenden,Williston,11/1/10,,"$11,857","$11,857",$303,,,,$840,,,,,"$10,714",,VT,Chittenden,Williston,,"$4,412","$4,412",$186,,,,$667,,,,,"$3,559",,VT,Chittenden,Williston,,"$1,125","$1,125","$1,125",,,,,,,,,,,VT,Chittenden,Williston,,$447,$447,$447,,,,,,,,,,,VT,Chittenden,Williston,,$294,$294,$294,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,Clark,Vancouver,11/1/10,,"$10,776","$8,476","$1,778","$2,300",,,"$2,084",,,,,"$4,613",,WA,Clark,Vancouver,,"$6,345","$5,658","$1,249",$687,,,"$1,523",,,,,"$2,887",,WA,Clark,Vancouver,,"$8,508","$7,978","$7,978",$530,,,,,,,,,,WA,Clark,Vancouver,,"$2,576","$2,046","$2,046",$530,,,,,,,,,,WA,Clark,Vancouver,,"$1,825","$1,295","$1,295",$530,,,,,,,,,,,,,,,,,,,,,,,,
WA,Cowlitz,Woodland,11/1/10,,"$12,446","$5,396",,"$2,800","$4,250",,"$1,116",,"$1,530",,,"$2,750",,WA,Cowlitz,Woodland,,"$3,432","$2,907",,$280,$245,,$831,,"$1,426",,,$650,,WA,Cowlitz,Woodland,,$933,$510,,$195,$228,,,,$510,,,,,WA,Cowlitz,Woodland,,$933,$510,,$195,$228,,,,$510,,,,,WA,Cowlitz,Woodland,,$933,$510,,$195,$228,,,,$510,,,,,,,,,,,,,,,,,,,
WA,King,King Co,11/1/10,,"$7,505","$7,505","$1,711",,,,,,,,,"$5,794",,WA,King,King Co,,"$2,927","$2,927","$1,027",,,,,,,,,"$1,900",,WA,King,King Co,,,,,,,,,,,,,,,WA,King,King Co,,,,,,,,,,,,,,,WA,King,King Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,King,Bellevue,12/19/09,,$415,$415,$415,,,,,,,,,,,WA,King,Bellevue,,$218,$218,$218,,,,,,,,,,,WA,King,Bellevue,,$707,$707,$707,,,,,,,,,,,WA,King,Bellevue,,$874,$874,$874,,,,,,,,,,,WA,King,Bellevue,,$588,$588,$588,,,,,,,,,,,,,,,,,,,,,,,,,
WA,King,Bothell,11/1/10,,"$8,754","$4,982","$3,637","$2,199","$1,573",,"$1,345",,,,,,,WA,King,Bothell,,"$3,630","$2,856","$2,094",$512,$262,,$762,,,,,,,WA,King,Bothell,,"$7,553","$6,950","$6,950",$351,$252,,,,,,,,,WA,King,Bothell,,"$7,643","$7,040","$7,040",$351,$252,,,,,,,,,WA,King,Bothell,,"$5,113","$4,510","$4,510",$351,$252,,,,,,,,,,,,,,,,,,,,,,,
WA,King,Issaquqh,11/1/10,,"$12,443","$12,443","$1,562",,,,"$6,605",,$655,$161,$126,"$3,334",,WA,King,Issaquqh,,"$6,212","$6,212",$950,,,,"$4,161",,$899,$134,$68,,,WA,King,Issaquqh,,"$5,307","$5,307","$3,800",,,,,,$674,$790,$43,,,WA,King,Issaquqh,,"$2,434","$2,434","$2,070",,,,,,$211,$110,$43,,,WA,King,Issaquqh,,"$1,714","$1,714","$1,350",,,,,,$211,$110,$43,,,,,,,,,,,,,,,,,
WA,King,Kirkland,11/2/10,,"$20,340","$8,151","$3,825","$9,133","$3,056",$481,"$3,845",,,,,,,WA,King,Kirkland,,"$9,029","$4,942","$2,242","$2,131","$1,956",$185,"$2,515",,,,,,,WA,King,Kirkland,,"$6,615","$4,665","$4,480","$1,461",$489,$185,,,,,,,,WA,King,Kirkland,,"$9,535","$7,585","$7,400","$1,461",$489,$185,,,,,,,,WA,King,Kirkland,,"$8,035","$6,085","$5,900","$1,461",$489,$185,,,,,,,,,,,,,,,,,,,,,,
WA,Kitsap,Kitsap Co,11/2/10,,"$2,324","$2,324",$612,,,,$578,,,,,"$1,133",,WA,Kitsap,Kitsap Co,,"$1,336","$1,336",$402,,,,$281,,,,,$653,,WA,Kitsap,Kitsap Co,,$871,$871,$871,,,,,,,,,,,WA,Kitsap,Kitsap Co,,$412,$412,$412,,,,,,,,,,,WA,Kitsap,Kitsap Co,,$211,$211,$211,,,,,,,,,,,,,,,,,,,,,,,,,
WA,Pierce,Pierce Co,11/2/10,,"$5,119","$5,119","$1,759",,,,$355,,,,,"$3,005",,WA,Pierce,Pierce Co,,"$2,811","$2,811","$1,046",,,,$180,,,,,"$1,585",,WA,Pierce,Pierce Co,,"$2,151","$2,151","$2,151",,,,,,,,,,,WA,Pierce,Pierce Co,,"$1,795","$1,795","$1,795",,,,,,,,,,,WA,Pierce,Pierce Co,,"$1,582","$1,582","$1,582",,,,,,,,,,,,,,,,,,,,,,,,,
WA,Skagit,Anacortes,11/2/10,,"$13,990","$3,909",$900,"$2,985","$7,096","$2,394",$615,,,,,,,WA,Skagit,Anacortes,,"$6,131","$2,712",$900,"$2,236","$1,183","$1,197",$615,,,,,,,WA,Skagit,Anacortes,,"$3,721","$2,394",,$192,"$1,135","$2,394",,,,,,,,WA,Skagit,Anacortes,,"$3,721","$2,394",,$192,"$1,135","$2,394",,,,,,,,WA,Skagit,Anacortes,,"$3,721","$2,394",,$192,"$1,135","$2,394",,,,,,,,,,,,,,,,,,,,,,
WA,Skagit,Burlington,11/2/10,,"$11,977","$8,847","$1,835",,"$3,130",$441,$625,,$150,,,"$5,796",,WA,Skagit,Burlington,,"$10,261","$7,758","$1,126",,"$2,503",$221,$625,,$254,,,"$5,532",,WA,Skagit,Burlington,,"$8,237","$7,944","$6,776",,$294,$441,$500,,$227,,,,,WA,Skagit,Burlington,,"$4,168","$3,875","$2,707",,$294,$441,$500,,$227,,,,,WA,Skagit,Burlington,,"$3,224","$2,930","$1,762",,$294,$441,$500,,$227,,,,,,,,,,,,,,,,,,,
WA,Snohomish,Snohomish Co,11/2/10,,"$6,800","$6,800","$2,369",,,,$544,,,,,"$3,887",,WA,Snohomish,Snohomish Co,,"$4,654","$4,654","$1,663",,,,$376,,,,,"$2,615",,WA,Snohomish,Snohomish Co,,"$9,035","$9,035","$9,035",,,,,,,,,,,WA,Snohomish,Snohomish Co,,"$2,318","$2,318","$2,318",,,,,,,,,,,WA,Snohomish,Snohomish Co,,"$1,467","$1,467","$1,467",,,,,,,,,,,,,,,,,,,,,,,,,
WA,Thurston,Olympia,12/16/09,,"$10,138","$10,138","$3,015",,,,"$2,930",,,,,"$4,193",,WA,Thurston,Olympia,,"$5,498","$5,498","$1,957",,,,"$1,771",,,,,"$1,770",,WA,Thurston,Olympia,,"$4,840","$4,840","$4,840",,,,,,,,,,,WA,Thurston,Olympia,,"$6,460","$6,460","$6,460",,,,,,,,,,,WA,Thurston,Olympia,,"$3,740","$3,740","$3,740",,,,,,,,,,,,,,,,,,,,,,,,,
