TX,Tarrant,Colleyville,8/31/15,,"$5,321","$2,187","$2,187","$2,491",$643,,,,,,,,,TX,Tarrant,Colleyville,,"$2,030","$1,342","$1,342",$581,$107,,,,,,,,,TX,Tarrant,Colleyville,,"$2,009","$1,508","$1,508",$399,$103,,,,,,,,,TX,Tarrant,Colleyville,,"$1,280",$779,$779,$399,$103,,,,,,,,,TX,Tarrant,Colleyville,,"$2,623","$2,122","$2,122",$399,$103,,,,,,,,,,,,,,,,,,,,,
TX,Tarrant,Ft. Worth,8/31/15,,"$3,052",,"$2,000",$867,$185,,,,,,,,,TX,Tarrant,Ft. Worth,,"$1,461",,"$1,228",$202,$31,,,,,,,,,TX,Tarrant,Ft. Worth,,"$2,202",,"$1,973",$189,$40,,,,,,,,,TX,Tarrant,Ft. Worth,,"$2,244",,"$2,015",$189,$40,,,,,,,,,TX,Tarrant,Ft. Worth,,"$1,444",,"$1,215",$189,$40,,,,,,,,,,,,,,,,,,,,,
TX,Williamson,Georgetown,8/31/15,,"$2,785",,,"$1,530","$1,255",,,,,,,,,TX,Williamson,Georgetown,,$726,,,$517,$209,,,,,,,,,TX,Williamson,Georgetown,,$556,,,$355,$201,,,,,,,,,TX,Williamson,Georgetown,,$556,,,$355,$201,,,,,,,,,TX,Williamson,Georgetown,,$556,,,$355,$201,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Cache,Logan,8/19/12,,"$2,451","$1,258",$669,$258,$935,$77,,,$118,$34,,,$360,UT,Cache,Logan,,"$1,202",$986,$461,$60,$156,$37,,,$100,$28,,,$360,UT,Cache,Logan,,$691,$511,$270,$39,$140,$90,,,$118,$33,,,,UT,Cache,Logan,,$419,$239,$112,$39,$140,$47,,,$62,$18,,,,UT,Cache,Logan,,$362,$183,$59,$39,$140,$79,,,$35,$10,,,,,,,,,,,,,,,,
UT,Davis,Layton,8/19/12,,"$7,612","$7,012","$2,399",$600,,"$2,239","$1,873",,$501,,,,,UT,Davis,Layton,,"$6,781","$6,532","$1,508",$249,,"$3,252","$1,381",,$391,,,,,UT,Davis,Layton,,"$13,486","$13,342","$3,730",$144,,"$8,957",,,$655,,,,,UT,Davis,Layton,,"$11,759","$11,615","$2,190",$144,,"$8,957",,,$468,,,,,UT,Davis,Layton,,"$11,727","$11,583","$2,552",$144,,"$8,957",,,$74,,,,,,,,,,,,,,,,,
UT,Salt Lake,Draper,8/19/12,,"$8,841","$7,428","$1,749","$1,413",,"$1,161","$3,990",,$310,$218,,,,UT,Salt Lake,Draper,,"$6,085","$5,003","$1,202","$1,082",,"$1,161","$2,463",,$107,$70,,,,UT,Salt Lake,Draper,,"$7,119","$6,907","$5,859",$212,,$371,,,$410,$267,,,,UT,Salt Lake,Draper,,"$3,329","$3,117","$2,331",$212,,$137,,,$542,$107,,,,UT,Salt Lake,Draper,,"$1,796","$1,584","$1,275",$212,,$228,,,$43,$38,,,,,,,,,,,,,,,,
UT,Salt Lake,Salt Lake City,8/31/15,,"$3,833","$3,833",$424,,,$374,"$2,875",,$119,$41,,,,UT,Salt Lake,Salt Lake City,,"$3,409","$3,409",$249,,,$125,"$2,875",,$119,$41,,,,UT,Salt Lake,Salt Lake City,,"$4,129","$4,129","$3,280",,,$229,,,$320,$300,,,,UT,Salt Lake,Salt Lake City,,"$3,087","$3,087","$2,330",,,$137,,,$320,$300,,,,UT,Salt Lake,Salt Lake City,,"$3,109","$3,109","$2,260",,,$229,,,$320,$300,,,,,,,,,,,,,,,,
UT,Salt Lake,Sandy City,8/19/12,,"$6,213","$4,684",,"$1,529",,"$1,133","$3,315",,$165,$71,,,,UT,Salt Lake,Sandy City,,"$2,835","$2,349",,$357,$129,$378,"$1,841",,$92,$38,,,,UT,Salt Lake,Sandy City,,"$1,670","$1,227",,$443,,$694,$78,,$322,$133,,,,UT,Salt Lake,Sandy City,,"$1,199",$756,,$443,,$416,$49,,$206,$85,,,,UT,Salt Lake,Sandy City,,"$1,352",$909,,$443,,$694,$31,,$130,$54,,,,,,,,,,,,,,,,
UT,Salt Lake,West Jordan City,8/19/12,,"$12,178","$5,403","$1,891","$3,944","$2,831","$1,527","$1,633",,$247,$105,,,,UT,Salt Lake,West Jordan City,,"$8,230","$3,612","$1,523","$2,688","$1,930",$509,"$1,301",,$196,$83,,,,UT,Salt Lake,West Jordan City,,"$6,297","$5,574","$4,340",$421,$302,$934,,,$140,$160,,,,UT,Salt Lake,West Jordan City,,"$3,407","$2,684","$1,470",$421,$302,$934,,,$200,$80,,,,UT,Salt Lake,West Jordan City,,"$2,607","$1,884",$770,$421,$302,$934,,,$130,$50,,,,,,,,,,,,,,,,
UT,Salt Lake,West Valley City,8/19/12,,"$3,216","$3,216",$846,,,$181,"$2,032",,$91,$66,,,,UT,Salt Lake,West Valley City,,"$2,181","$2,181",$514,,,$181,"$1,379",,$62,$45,,,,UT,Salt Lake,West Valley City,,"$1,797","$1,797","$1,343",,,$185,,,$156,$113,,,,UT,Salt Lake,West Valley City,,"$1,547","$1,547","$1,245",,,$111,,,$111,$80,,,,UT,Salt Lake,West Valley City,,"$1,086","$1,086",$815,,,$185,,,$50,$36,,,,,,,,,,,,,,,,
UT,Tooele,Tooele,8/19/12,,"$8,310","$2,475",,"$4,320","$1,515",,"$2,125",,,$350,,,,UT,Tooele,Tooele,,"$3,361","$1,456",,"$1,523",$382,,"$1,250",,,$206,,,,UT,Tooele,Tooele,,$798,$320,,$354,$124,,,,,$320,,,,UT,Tooele,Tooele,,$798,$320,,$354,$124,,,,,$320,,,,UT,Tooele,Tooele,,$798,$320,,$354,$124,,,,,$320,,,,,,,,,,,,,,,,
UT,Utah,Payson,9/30/15,,"$7,415","$3,205",,"$1,620","$2,590",,"$2,800",,,$405,,,,UT,Utah,Payson,,"$2,798","$2,405",,$151,$242,,"$2,000",,,$405,,,,UT,Utah,Payson,,$604,$225,,$146,$233,,,,$225,,,,,UT,Utah,Payson,,$604,$225,,$146,$233,,,,$225,,,,,UT,Utah,Payson,,$604,$225,,$146,$233,,,,$225,,,,,,,,,,,,,,,,,
UT,Utah,Provo,9/30/15,,"$6,954","$4,964",$986,$760,"$1,230",$890,"$3,088",,,,,,,UT,Utah,Provo,,"$4,381","$3,999",$657,$177,$205,$556,"$2,786",,,,,,,UT,Utah,Provo,,"$3,263","$2,952","$2,396",$114,$197,$556,,,,,,,,UT,Utah,Provo,,"$1,481","$1,170",$614,$114,$197,$556,,,,,,,,UT,Utah,Provo,,"$1,256",$945,$389,$114,$197,$556,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,Loudoun,Leesburg,8/19/12,,"$11,975",,,"$4,683","$7,292",,,,,,,,,VA,Loudoun,Leesburg,,"$9,596",,,"$3,744","$5,852",,,,,,,,,VA,Loudoun,Leesburg,,"$1,916",,,$749,"$1,167",,,,,,,,,VA,Loudoun,Leesburg,,"$1,916",,,$749,"$1,167",,,,,,,,,VA,Loudoun,Leesburg,,"$1,916",,,$749,"$1,167",,,,,,,,,,,,,,,,,,,,,
VA,Stafford,Stafford Co,8/19/12,,"$12,003","$1,603","$1,603","$6,900","$3,500",,,,,,,,,VA,Stafford,Stafford Co,,"$3,588","$1,395","$1,395","$1,610",$583,,,,,,,,,VA,Stafford,Stafford Co,,"$3,700","$2,036","$2,036","$1,104",$560,,,,,,,,,VA,Stafford,Stafford Co,,"$4,270","$2,606","$2,606","$1,104",$560,,,,,,,,,VA,Stafford,Stafford Co,,"$3,174","$1,510","$1,510","$1,104",$560,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT,Chittenden,Burlington,9/30/15,,"$4,918","$4,918",$364,,,,"$1,392",$862,$416,$84,,"$1,800",,VT,Chittenden,Burlington,,"$2,459","$2,459",$182,,,,$696,$431,$208,$42,,$900,,VT,Chittenden,Burlington,,"$1,596","$1,596",$689,,,,$392,,$186,$329,,,,VT,Chittenden,Burlington,,"$1,541","$1,541",$634,,,,$392,,$186,$329,,,,VT,Chittenden,Burlington,,"$1,153","$1,153",$246,,,,$395,,$183,$329,,,,,,,,,,,,,,,,
VT,Chittenden,Williston,9/30/15,,"$5,873","$5,873",$707,,,,"$1,100",,,,,"$4,066",,VT,Chittenden,Williston,,"$2,800","$2,800",$546,,,,$869,,,,,"$1,385",,VT,Chittenden,Williston,,$700,$700,$700,,,,,,,,,,,VT,Chittenden,Williston,,$700,$700,$700,,,,,,,,,,,VT,Chittenden,Williston,,$700,$700,$700,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,Clark,Vancouver,11/17/15,,"$13,423","$8,323","$1,915","$2,360","$2,740",,"$2,084",,,,,"$4,324",,WA,Clark,Vancouver,,"$8,480","$4,910","$1,345","$1,652","$1,918",,"$1,523",,,,,"$2,042",,WA,Clark,Vancouver,,"$9,408","$8,592","$8,592",$378,$438,,,,,,,,,WA,Clark,Vancouver,,"$3,019","$2,203","$2,203",$378,$438,,,,,,,,,WA,Clark,Vancouver,,"$2,211","$1,395","$1,395",$378,$438,,,,,,,,,,,,,,,,,,,,,
WA,Cowlitz,Woodland,9/30/15,,"$14,395","$6,234",$838,"$3,241","$4,920",,"$1,116",,"$1,530",,,"$2,750",,WA,Cowlitz,Woodland,,"$4,034","$3,427",$520,$324,$283,,$831,,"$1,426",,,$650,,WA,Cowlitz,Woodland,,$999,$510,,$226,$263,,,,$510,,,,,WA,Cowlitz,Woodland,,$999,$510,,$226,$263,,,,$510,,,,,WA,Cowlitz,Woodland,,$999,$510,,$226,$263,,,,$510,,,,,,,,,,,,,,,,,
WA,King,King Co,11/17/15,,"$6,785","$6,785","$1,228",,,,,,,,,"$5,557",,WA,King,King Co,,"$3,650","$3,650",$737,,,,,,,,,"$2,913",,WA,King,King Co,,,,,,,,,,,,,,,WA,King,King Co,,,,,,,,,,,,,,,WA,King,King Co,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,King,Bellevue,11/16/15,,"$4,419","$4,419","$4,419",,,,,,,,,,,WA,King,Bellevue,,"$2,266","$2,266","$2,266",,,,,,,,,,,WA,King,Bellevue,,"$4,760","$4,760","$4,760",,,,,,,,,,,WA,King,Bellevue,,"$8,550","$8,550","$8,550",,,,,,,,,,,WA,King,Bellevue,,"$6,180","$6,180","$6,180",,,,,,,,,,,,,,,,,,,,,,,
WA,King,Bothell,11/17/15,,"$15,686","$9,281","$5,481","$4,310","$2,095","$1,900","$1,900",,,,,,,WA,King,Bothell,,"$6,411","$5,056","$3,156","$1,006",$349,$950,$950,,,,,,,WA,King,Bothell,,"$12,435","$11,410","$10,460",$690,$335,$950,,,,,,,,WA,King,Bothell,,"$12,575","$11,550","$10,600",$690,$335,$950,,,,,,,,WA,King,Bothell,,"$8,775","$7,750","$6,800",$690,$335,$950,,,,,,,,,,,,,,,,,,,,
WA,King,Issaquqh,11/17/15,,"$19,959","$19,959","$8,669",,,,"$5,660",,$739,$186,$145,"$4,560",,WA,King,Issaquqh,,"$12,940","$12,940","$5,361",,,,"$4,874",,"$1,014",$154,$79,"$1,458",,WA,King,Issaquqh,,"$27,821","$27,821","$21,160",,,,"$4,940",,$760,$912,$49,,,WA,King,Issaquqh,,"$13,250","$13,250","$11,590",,,,"$1,250",,$238,$123,$49,,,WA,King,Issaquqh,,"$8,460","$8,460","$7,560",,,,$490,,$238,$123,$49,,,,,,,,,,,,,,,
WA,King,Kirkland,11/17/15,,"$30,539","$18,022","$3,942","$9,411","$3,106",$508,"$3,949",,,,,"$9,623",,WA,King,Kirkland,,"$10,027","$5,843","$2,311","$2,196","$1,988",$195,"$2,583",,,,,$754,,WA,King,Kirkland,,"$7,013","$5,011","$4,620","$1,506",$497,$391,,,,,,,,WA,King,Kirkland,,"$10,023","$8,021","$7,630","$1,506",$497,$391,,,,,,,,WA,King,Kirkland,,"$8,473","$6,471","$6,080","$1,506",$497,$391,,,,,,,,,,,,,,,,,,,,
WA,Kitsap,Kitsap Co,11/17/15,,"$2,566","$2,566",$676,,,,$639,,,,,"$1,251",,WA,Kitsap,Kitsap Co,,"$1,477","$1,477",$444,,,,$311,,,,,$722,,WA,Kitsap,Kitsap Co,,$960,$960,$960,,,,,,,,,,,WA,Kitsap,Kitsap Co,,$550,$550,$550,,,,,,,,,,,WA,Kitsap,Kitsap Co,,$230,$230,$230,,,,,,,,,,,,,,,,,,,,,,,
WA,Pierce,Pierce Co,11/17/15,,"$5,352","$5,352","$1,759",,,,$385,,,,,"$3,208",,WA,Pierce,Pierce Co,,"$2,703","$2,703","$1,046",,,,$195,,,,,"$1,462",,WA,Pierce,Pierce Co,,"$2,151","$2,151","$2,151",,,,,,,,,,,WA,Pierce,Pierce Co,,"$1,795","$1,795","$1,795",,,,,,,,,,,WA,Pierce,Pierce Co,,"$1,582","$1,582","$1,582",,,,,,,,,,,,,,,,,,,,,,,
WA,Skagit,Anacortes,11/17/15,,"$16,802","$4,281",$900,"$3,693","$8,828","$2,766",$615,,,,,,,WA,Skagit,Anacortes,,"$7,345","$2,898",$900,"$2,976","$1,471","$1,383",$615,,,,,,,WA,Skagit,Anacortes,,"$2,996","$1,383",,$201,"$1,412","$1,383",,,,,,,,WA,Skagit,Anacortes,,"$2,996","$1,383",,$201,"$1,412","$1,383",,,,,,,,WA,Skagit,Anacortes,,"$2,996","$1,383",,$201,"$1,412","$1,383",,,,,,,,,,,,,,,,,,,,
WA,Skagit,Burlington,11/17/15,,"$7,676","$4,546","$2,682",,"$3,130",$955,$655,,$254,,,,,WA,Skagit,Burlington,,"$5,536","$3,033","$1,646",,"$2,503",$478,$655,,$254,,,,,WA,Skagit,Burlington,,"$11,507","$11,078","$9,903",,$429,$478,$478,,$219,,,,,WA,Skagit,Burlington,,"$5,582","$5,153","$3,956",,$429,$478,$500,,$219,,,,,WA,Skagit,Burlington,,"$4,201","$3,772","$2,575",,$429,$478,$500,,$219,,,,,,,,,,,,,,,,,
WA,Snohomish,Snohomish Co,11/17/15,,"$6,274","$6,274","$2,192",,,,$762,,,,,"$3,320",,WA,Snohomish,Snohomish Co,,"$4,178","$4,178","$1,539",,,,$526,,,,,"$2,113",,WA,Snohomish,Snohomish Co,,"$9,829","$9,829","$9,829",,,,,,,,,,,WA,Snohomish,Snohomish Co,,"$2,521","$2,521","$2,521",,,,,,,,,,,WA,Snohomish,Snohomish Co,,"$1,596","$1,596","$1,596",,,,,,,,,,,,,,,,,,,,,,,
WA,Thurston,Olympia,11/17/15,,"$13,479","$13,479","$3,167",,,,"$5,334",,,,,"$4,978",,WA,Thurston,Olympia,,"$7,359","$7,359","$2,055",,,,"$3,628",,,,,"$1,676",,WA,Thurston,Olympia,,"$5,080","$5,080","$5,080",,,,,,,,,,,WA,Thurston,Olympia,,"$6,790","$6,790","$6,790",,,,,,,,,,,WA,Thurston,Olympia,,"$3,930","$3,930","$3,930",,,,,,,,,,,,,,,,,,,,,,,
WA,Thurston,Tumwater,11/17/15,,"$11,611","$11,611","$3,273",,,,"$3,727",,,,,"$4,611",,WA,Thurston,Tumwater,,"$5,620","$5,620","$2,124",,,,"$2,413",,,,,"$1,083",,WA,Thurston,Tumwater,,"$5,690","$5,690","$5,690",,,,,,,,,,,WA,Thurston,Tumwater,,"$7,040","$7,040","$7,040",,,,,,,,,,,WA,Thurston,Tumwater,,"$4,620","$4,620","$4,620",,,,,,,,,,,,,,,,,,,,,,,
WA,Whatcom,Bellingham,9/30/15,,"$20,756","$9,271","$1,931","$3,848","$7,637",$678,"$4,808",,,,,"$1,854",,WA,Whatcom,Bellingham,,"$8,229","$6,315","$1,185",$641,"$1,273",$452,"$3,524",,,,,"$1,154",,WA,Whatcom,Bellingham,,"$10,476","$8,638","$7,132",$616,"$1,222","$1,507",,,,,,,,WA,Whatcom,Bellingham,,"$5,591","$3,753","$2,849",$616,"$1,222",$904,,,,,,,,WA,Whatcom,Bellingham,,"$5,199","$3,361","$1,855",$616,"$1,222","$1,507",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Jefferson,Jefferson Co,8/31/15,,"$13,070","$13,070",,,,,$752,,$698,$262,,"$11,358",,WV,Jefferson,Jefferson Co,,"$7,594","$7,594",,,,,$566,,$525,$197,,"$6,306",,WV,Jefferson,Jefferson Co,,"$1,740","$1,740",,,,,,,"$1,653",$87,,,,WV,Jefferson,Jefferson Co,,$577,$577,,,,,,,$548,$29,,,,WV,Jefferson,Jefferson Co,,$356,$356,,,,,,,$338,$18,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI,Dane,Fitchburg,9/30/15,,"$5,973","$4,900",,"$1,073",,,"$4,900",,,,,,,WI,Dane,Fitchburg,,"$5,530","$4,457",,"$1,073",,,"$4,457",,,,,,,WI,Dane,Fitchburg,,,,,"$1,073",,,,,,,,,,WI,Dane,Fitchburg,,,,,"$1,073",,,,,,,,,,WI,Dane,Fitchburg,,,,,"$1,073",,,,,,,,,,,,,,,,,,,,,,
WI,Jefferson,Oconomowoc,9/30/15,,"$6,120","$1,814",$103,$877,"$3,429",,"$1,310",,$218,$183,,,,WI,Jefferson,Oconomowoc,,"$2,438","$1,661",$103,$205,$572,,"$1,310",,$133,$115,,,,WI,Jefferson,Oconomowoc,,"$1,497",$808,$358,$140,$549,,,,$225,$225,,,,WI,Jefferson,Oconomowoc,,"$1,497",$808,$358,$140,$549,,,,$225,$225,,,,WI,Jefferson,Oconomowoc,,"$1,067",$378,$176,$140,$549,,,,$102,$100,,,,,,,,,,,,,,,,
WI,Ozaukee,Cedarburg,8/19/12,,"$4,761","$2,559",,"$1,640",$562,,$996,$729,,$834,,,,WI,Ozaukee,Cedarburg,,"$3,302","$1,699",,"$1,230",$373,,$661,$484,,$554,,,,WI,Ozaukee,Cedarburg,,$564,$212,,$262,$90,,,,,$212,,,,WI,Ozaukee,Cedarburg,,$564,$212,,$262,$90,,,,,$212,,,,WI,Ozaukee,Cedarburg,,$564,$212,,$262,$90,,,,,$212,,,,,,,,,,,,,,,,
WI,St Croix,Hudson,9/30/15,,"$2,839","$1,297",,"$1,177",$365,$785,,$512,,,,,,WI,St Croix,Hudson,,"$1,928",$622,,$941,$365,$366,,$256,,,,,,WI,St Croix,Hudson,,"$2,560",$673,,"$1,440",$447,$673,,,,,,,,WI,St Croix,Hudson,,"$1,536",$404,,$864,$268,$404,,,,,,,,WI,St Croix,Hudson,,"$2,560",$673,,"$1,440",$447,$673,,,,,,,,,,,,,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,
Summary,,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,National Average,,,"$11,868","$8,298","$3,256","$4,038","$3,694","$1,397","$2,812",$403,$472,$365,"$1,689","$4,769","$2,645",,,National Average,,"$6,870","$5,484","$2,201","$1,387","$1,777",$784,"$2,099",$314,$347,$283,"$1,200","$2,562","$1,745",,,National Average,,"$6,346","$6,165","$5,605",$647,$663,"$1,056",$815,$124,$388,$403,$745,$440,"$1,858",,,National Average,,"$4,536","$4,214","$3,403",$606,$640,$891,$881,$113,$339,$259,$751,$440,"$2,100",,,National Average,,"$3,150","$2,751","$2,063",$627,$642,"$1,097",$562,$93,$211,$171,$436,$440,"$1,380",,,,,,,,,,,,,
,,Sample Size,,,271,260,209,133,140,62,195,54,119,93,51,106,56,,,Sample Size,,270,260,209,131,140,60,195,54,118,92,51,105,56,,,Sample Size,,254,234,202,126,135,61,37,7,117,91,51,15,48,,,Sample Size,,254,235,203,127,136,61,37,7,118,91,51,15,48,,,Sample Size,,255,236,203,127,135,60,36,7,117,90,51,15,47,,,,,,,,,,,,,
,,National Avg w/o CA,,,"$8,719","$5,783","$2,608","$3,414","$3,189","$1,238","$1,736",$309,$397,$283,$429,"$4,587",$862,,,National Avg w/o CA,,"$4,855","$3,813","$1,789","$1,205","$1,314",$669,"$1,295",$238,$298,$223,$309,"$2,535",$591,,,National Avg w/o CA,,"$4,771","$4,635","$4,586",$509,$510,$944,$650,,$360,$359,$439,,"$1,372",,,National Avg w/o CA,,"$3,338","$3,046","$2,734",$501,$499,$862,$696,,$302,$201,$285,,"$1,812",,,National Avg w/o CA,,"$2,300","$1,971","$1,755",$504,$496,$934,$420,$47,$193,$123,$175,,$791,,,,,,,,,,,,,
,,Sample Size w/o CA,,,234,223,172,112,114,39,161,43,103,77,27,88,37,,,Sample Size w/o CA,,233,223,172,110,114,38,161,43,102,76,28,88,37,,,Sample Size w/o CA,,216,196,164,107,110,38,25,,101,75,28,,31,,,Sample Size w/o CA,,217,198,166,108,111,38,25,,102,75,28,,31,,,Sample Size w/o CA,,218,199,166,108,110,38,24,4,101,74,28,,30,,,,,,,,,,,,,
,,,,,,,,,,,$44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Average Fees (sample size),,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,,4,,,"$2,287",$955,"$1,039","$1,169",$996,n/a,$725,n/a,$390,$162,n/a,n/a,n/a,AR,,,,"$1,284",$710,$771,$404,$496,n/a,$508,n/a,$298,$162,n/a,n/a,n/a,AR,4,4,,$981,$808,"$1,915",$173,$115,n/a,n/a,n/a,$309,$388,n/a,n/a,n/a,AR,,,,$903,$730,"$1,280",$173,$115,n/a,n/a,n/a,$417,$388,n/a,n/a,n/a,AR,,,,$595,$423,$808,$173,$115,n/a,n/a,n/a,$242,$155,n/a,n/a,n/a,,,,,,,,,,,,,
AZ,,30,,,"$10,529","$4,673","$2,537","$4,960","$4,276",$474,"$1,577",$276,$530,$402,$531,n/a,"$1,092",AZ,,,,"$4,504","$3,403","$1,755","$1,086","$1,085",$206,"$1,185",$228,$389,$308,$333,n/a,$897,AZ,29,23,,"$4,351","$4,023","$3,684",$610,$535,$155,$244,$85,$386,$506,$275,n/a,$559,AZ,,,,"$3,069","$2,512","$1,960",$610,$535,$155,$697,$56,$452,$248,$286,n/a,$544,AZ,,,,"$1,933","$1,409","$1,041",$610,$535,$155,$122,$47,$205,$146,$228,n/a,$236,,,,,,,,,,,,,
CA,,37,,,"$31,787","$23,455","$6,272","$7,366","$5,908","$1,666","$7,908",$771,$953,$761,"$3,107","$5,661","$6,117",CA,,,,"$19,558","$15,555","$4,120","$2,337","$3,808",$982,"$5,907",$611,$657,$568,"$2,284","$2,705","$3,993",CA,37,37,,"$15,586","$14,313","$10,151","$1,429","$1,335","$1,240","$1,158",$176,$571,$610,"$1,118",$454,"$2,743",CA,,,,"$11,561","$10,465","$6,406","$1,204","$1,264",$938,"$1,265",$189,$573,$527,"$1,319",$454,"$2,627",CA,,,,"$8,160","$6,947","$3,445","$1,325","$1,282","$1,378",$844,$156,$321,$397,$755,$454,"$2,419",,,,,,,,,,,,,
CO,,17,,,"$12,192","$6,917","$2,696","$7,480","$3,194","$1,816","$3,384",$852,$786,$393,$654,"$1,169","$1,811",CO,,,,"$6,862","$4,596","$1,893","$3,559","$1,435",$837,"$2,410",$761,$523,$347,$555,$675,$718,CO,17,17,,"$7,992","$7,333","$5,126","$1,158",$515,"$1,075","$2,680",n/a,$399,$296,$436,n/a,"$9,495",CO,,,,"$6,885","$6,206","$3,063","$1,207",$515,$924,"$2,428",n/a,$374,$194,$373,n/a,"$14,265",CO,,,,"$3,959","$3,311","$1,834","$1,133",$515,"$1,084","$2,680",n/a,$180,$42,$116,n/a,"$4,345",,,,,,,,,,,,,
DE,,1,,,"$9,321","$1,157",n/a,n/a,"$8,164",n/a,$328,$138,$517,$62,$112,n/a,n/a,DE,,,,"$6,025",$762,n/a,n/a,"$5,263",n/a,$225,$95,$322,$43,$77,n/a,n/a,DE,1,1,,"$1,603",$297,n/a,n/a,"$1,306",n/a,n/a,n/a,$169,$33,$95,n/a,n/a,DE,,,,"$1,759",$453,n/a,n/a,"$1,306",n/a,n/a,n/a,$297,$14,$142,n/a,n/a,DE,,,,"$1,578",$272,n/a,n/a,"$1,306",n/a,n/a,n/a,$177,$7,$88,n/a,n/a,,,,,,,,,,,,,
FL,,57,,,"$9,042","$7,660","$3,307","$1,654","$2,629",$69,"$1,145",$197,$288,$275,$380,"$4,682",$278,FL,,,,"$6,032","$5,231","$2,346","$1,039","$1,748",$21,$839,$152,$219,$223,$270,"$2,931",$205,FL,53,53,,"$5,854","$5,596","$5,769",$318,$571,$76,n/a,n/a,$334,$372,$542,n/a,$466,FL,,,,"$3,425","$3,156","$3,212",$308,$563,$62,n/a,n/a,$223,$216,$272,n/a,$325,FL,,,,"$2,120","$1,851","$1,824",$308,$563,$69,n/a,n/a,$175,$130,$174,n/a,$295,,,,,,,,,,,,,
